Date,Ticker,Shares,Open,High,Low,Close,Volume,Value
2025-10-24,ALK.AX,153181,1.070,1.072,1.040,1.045,2808160,160074.14
2025-10-24,AMP.AX,70000,1.800,1.803,1.768,1.790,5786887,125300.00
2025-10-24,ASM.AX,57458,1.150,1.160,1.035,1.050,4194923,60330.90
2025-10-24,BHP.AX,16327,42.750,43.240,42.670,43.240,7404860,705979.51
2025-10-24,CAN.AX,44090,0.014,0.014,0.014,0.014,0,617.26
2025-10-24,CBA.AX,0,171.780,172.400,170.020,170.370,1358579,0.00
2025-10-24,CNB.AX,10000,0.440,0.450,0.425,0.425,259858,4250.00
2025-10-24,E25.AX,20000,0.375,0.390,0.340,0.390,4237098,7800.00
2025-10-24,ERA.AX,700000,0.002,0.002,0.002,0.002,1066620,1750.00
2025-10-24,PTR.AX,9412,0.295,0.295,0.285,0.285,63575,2682.42
2025-10-24,VML.AX,6000,0.260,0.275,0.235,0.240,722047,1440.00
2025-10-24,WBC.AX,0,39.100,39.270,38.785,38.870,2720263,0.00
2025-10-24,WDS.AX,1288,24.420,24.640,24.210,24.400,5044669,31427.20
2025-10-27,ALK.AX,153181,1.035,1.055,1.013,1.030,2878776,157776.43
2025-10-27,AMP.AX,70000,1.800,1.815,1.790,1.790,3355981,125300.00
2025-10-27,ASM.AX,57458,1.050,1.053,0.885,0.935,8952176,53723.23
2025-10-27,BHP.AX,16327,43.050,43.630,42.950,43.540,6414129,710877.59
2025-10-27,CAN.AX,44090,0.014,0.014,0.013,0.013,15939450,573.17
2025-10-27,CBA.AX,0,171.340,172.800,170.870,171.670,1080850,0.00
2025-10-27,CNB.AX,10000,0.440,0.445,0.420,0.425,223404,4250.00
2025-10-27,E25.AX,20000,0.390,0.390,0.355,0.360,592799,7200.00
2025-10-27,ERA.AX,700000,0.002,0.002,0.002,0.002,86367,1400.00
2025-10-27,PTR.AX,9412,0.290,0.290,0.280,0.285,163611,2682.42
2025-10-27,VML.AX,6000,0.255,0.270,0.245,0.265,284488,1590.00
2025-10-27,WBC.AX,0,39.100,39.380,38.995,39.110,2365124,0.00
2025-10-27,WDS.AX,1288,24.400,24.725,24.230,24.690,4129232,31800.72
2025-10-28,ALK.AX,153181,1.000,1.000,0.965,0.985,3833798,150883.29
2025-10-28,AMP.AX,70000,1.780,1.795,1.742,1.765,9801329,123550.00
2025-10-28,ASM.AX,57458,0.890,0.915,0.795,0.860,7770204,49413.88
2025-10-28,BHP.AX,16327,43.350,43.680,42.950,43.340,8925277,707612.18
2025-10-28,CAN.AX,44090,0.014,0.014,0.013,0.013,552928,573.17
2025-10-28,CBA.AX,0,173.610,175.860,173.600,174.020,1815291,0.00
2025-10-28,CNB.AX,10000,0.430,0.430,0.390,0.415,723679,4150.00
2025-10-28,E25.AX,20000,0.350,0.350,0.320,0.350,563943,7000.00
2025-10-28,ERA.AX,700000,0.002,0.002,0.002,0.002,893463,1400.00
2025-10-28,PTR.AX,9412,0.290,0.295,0.275,0.275,144573,2588.30
2025-10-28,VML.AX,6000,0.260,0.260,0.195,0.195,1319439,1170.00
2025-10-28,WBC.AX,0,39.400,40.080,39.355,39.500,5964667,0.00
2025-10-28,WDS.AX,1288,24.600,24.655,24.220,24.260,3674494,31246.88
2025-10-29,ALK.AX,153181,1.010,1.030,0.998,1.020,5031339,156244.62
2025-10-29,AMP.AX,70000,1.740,1.785,1.740,1.765,3643396,123550.00
2025-10-29,ASM.AX,57458,0.850,0.985,0.830,0.950,5553481,54585.10
2025-10-29,BHP.AX,16327,43.420,43.930,43.350,43.890,6122873,716592.02
2025-10-29,CAN.AX,44090,0.013,0.014,0.013,0.013,1019527,573.17
2025-10-29,CBA.AX,0,174.040,174.800,169.880,170.400,1604192,0.00
2025-10-29,CNB.AX,10000,0.400,0.435,0.400,0.435,120112,4350.00
2025-10-29,E25.AX,20000,0.340,0.345,0.330,0.335,118483,6700.00
2025-10-29,ERA.AX,700000,0.003,0.003,0.002,0.002,25340434,1400.00
2025-10-29,PTR.AX,9412,0.275,0.275,0.270,0.270,191279,2541.24
2025-10-29,VML.AX,6000,0.205,0.215,0.190,0.210,665445,1260.00
2025-10-29,WBC.AX,0,39.400,39.490,38.230,38.290,4479931,0.00
2025-10-29,WDS.AX,1288,24.050,24.180,23.910,24.160,3100267,31118.08
